# Created by Octave 6.2.0, Sun Aug 08 15:17:33 2021 CEST
# name: d
# type: matrix
# rows: 46
# columns: 46
 4.5464871341284088 3.0491353651226447 1.4302241912125031 -0.24570550786785636 -1.9118397037180896 -3.5017548837401464 -4.9520661469740324 -6.2049541600764604 -7.2104702316817884 -7.9285276091045711 -8.3304996106680491 -8.4003608811658914 -8.1353262722033328 -7.5459618772746424 -6.6557637949587267 -5.5002214136150283 -4.1254025614628649 -2.5861169276457776 -0.94373097288734764 0.7362785576448152 2.3869349855450119 3.9424318479804588 5.3407563937000493 6.5261618357342162 7.4513897998722474 8.0795543669096368 8.3856125978465315 8.3573629168380705 7.9959315495190371 7.3157276239418074 6.3438687241115375 5.1190997974863457 3.6902485161889342 2.1142786718036706 0.45401920876576363 -1.2243405673851628 -2.8538897487445247 -4.3696633517913455 -5.7112322662723418 -6.8251123731326668 -7.6668967875637577 -8.2030262213665814 -8.4121268858696716 -8.2858625974345994 -7.829267114791266 -7.0605434589622993
 5.0358286730732571 3.3773159027557549 1.5841602051320158 -0.27215096076372869 -2.1176123266758409 -3.8786511716355134 -5.48506043417364 -6.8727976463103957 -7.9865381046558968 -8.7818804917471667 -9.2271170164589158 -9.3044975035759876 -9.0109370372652702 -8.3581389469349574 -7.3721282324230106 -6.0922140293802904 -4.5694224780792716 -2.8644624722237038 -1.0453053869346327 0.81552472547963917 2.6438424406261123 4.366758500792109 5.9155856796348338 7.2285771251406237 8.2533880117612703 8.9491623634249677 9.2881618523738254 9.2568716387581969 8.8565391646529594 8.1031244224785119 7.0266636804676494 5.6700720314360309 4.0874325034580457 2.3418399402063401 0.50288560864188525 -1.356117185191807 -3.161055866327148 -4.8399732253606675 -6.3259361253177824 -7.5597039146042846 -8.4920901648407376 -9.0859235785451791 -9.3175298914628986 -9.1776756907738601 -8.6719365221240796 -7.8204746102153964
 5.3244076142990071 3.5708535130826276 1.6749407507795255 -0.28774661367597087 -2.2389624286811523 -4.1009178771093335 -5.7993826709718768 -7.2666443787530799 -8.4442079063757731 -9.2851275120102397 -9.7558783846551052 -9.8376931725582981 -9.5273101783076104 -8.8371033924136437 -7.7945891813565185 -6.4413292968872584 -4.8312739401411289 -3.0286109373681187 -1.1052067738567333 0.86225849604668059 2.7953482407267281 4.6169962722804874 6.2545792322326852 7.6428118556618898 8.7263496886933485 9.4619954972254554 9.8204214043366349 9.7873381001887161 9.3640645117176717 8.5674752211787979 7.4293277298030089 5.9949963864393503 4.3216634554534377 2.4760394402962609 0.53170354624876137 -1.4338296903001002 -3.3422006618079347 -5.1173286398535867 -6.6884448736926245 -7.9929139170258523 -8.9787307055856989 -9.6065938349370601 -9.8514723834493658 -9.7036038161523823 -9.1688831861979878 -8.2686281176939449
 5.4007192260824972 3.6220324623227773 1.6989466942746432 -0.29187071713790042 -2.271052164109463 -4.1596939280175143 -5.8825018216887726 -7.3707929310372577 -8.5652337861074237 -9.4182057992837098 -9.895703668109622 -9.9786910593867297 -9.6638595277066663 -8.9637604127291741 -7.9063044568778853 -6.5336490921173604 -4.9005177561761055 -3.0720182417741504 -1.1210470543868225 0.87461674139037293 2.8354123277010475 4.6831689721673051 6.3442224483075442 7.7523517957854091 8.8514193411260766 9.5976087296050103 9.9611717450403461 9.9276142772961116 9.4982741567145546 8.6902678190421661 7.5358079271505023 6.0809191538204166 4.3836033232775655 2.5115270614958591 0.53932414135426632 -1.4543799303673663 -3.3901024638265227 -5.1906723101398935 -6.7843064315616708 -8.107471664674037 -9.1074175871221659 -9.7442795104898909 -9.9926677596265421 -9.8426798788734953 -9.3002954117222405 -8.3871375152849463
 5.2617212052771389 3.5288124072745131 1.655220994405354 -0.28435885615885137 -2.2126022164742625 -4.0526361086889011 -5.7311041880828952 -7.181091229043119 -8.3447908239451944 -9.1758099422068042 -9.6410184740153344 -9.7218700232579938 -9.4151412938082899 -8.7330605921709132 -7.7028203234900126 -6.3654929161667368 -4.7743933937503824 -2.9929538731948009 -1.0921947265270615 0.85210677726756157 2.7624374728309409 4.5626385037281034 6.1809415357200308 7.552829933771732 8.6236108366970772 9.3505955889409638 9.7048016025644888 9.6721078015661845 9.2538175846206041 8.4666068626862554 7.3418592430595764 5.9244148639887184 4.2707827598628381 2.4468880243355713 0.52544358487972254 -1.4169486321721558 -3.3028515786993085 -5.0570802555346077 -6.6096991011213193 -7.8988101016579835 -8.873020469578222 -9.4934915118116532 -9.7354870059140168 -9.5893593551964038 -9.0609342079604502 -8.1712782072844785
 4.9129549643388195 3.2949097373597147 1.5455068568410211 -0.2655105049310103 -2.0659428007382901 -3.7840124765396417 -5.3512255160432476 -6.7051020809908346 -7.7916673851424996 -8.5676034986768173 -9.0019762973551742 -9.0774687084368981 -8.7910710877222371 -8.1542012045691319 -7.1922490514597603 -5.9435646251230381 -4.4579290331854331 -2.7945698785032853 -1.0198000415404334 0.79562600491352342 2.579332953294609 4.2602100363836666 5.7712459891922929 7.052200576631698 8.0520061815866235 8.7308037096565485 9.061531645466804 9.0310049098889813 8.6404405075378872 7.9054090086380118 6.8552137995244742 5.5317228491019996 3.9876995650467251 2.2846992832467019 0.49061525080914081 -1.3230280634522198 -3.0839264238802251 -4.721878369680736 -6.1715839256309346 -7.3752479060255025 -8.2848840263474628 -8.8642279650023532 -9.0901831073815131 -8.9537413350009771 -8.4603421507586383 -7.6296558231190836
 4.3683247126982323 2.929649413905326 1.3741782380233525 -0.23607708773841929 -1.836920764996389 -3.3645322080926339 -4.7580103694475797 -5.9618016721426308 -6.9279147557224547 -7.6178337402908678 -8.0040537330983792 -8.0711773618194176 -7.8165286191977366 -7.2502595470110869 -6.394945506202153 -5.2846851684784575 -3.9637411098759401 -2.4847752015310571 -0.90674914706271581 0.70742613448662994 2.2933985684662401 3.7879404387587985 5.1314690772953337 6.2704222370071836 7.1593934495911729 7.7629422381124593 8.0570070169810428 8.0298643514385049 7.682596333906389 7.0290474443761024 6.0952726146804368 4.9184985005824817 3.5456393724858639 2.0314267915202939 0.43622763491475169 -1.1763625408989282 -2.7420548544336318 -4.198430093976552 -5.4874271745849317 -6.5576578503204104 -7.3664554014496266 -7.8815756219173263 -8.0824822940893064 -7.9611659029437476 -7.5224629501596043 -6.7838631380571641
 3.6495431398081428 2.447593213361869 1.1480654693258872 -0.19723202204202794 -1.5346664950927633 -2.8109186579043262 -3.9751083641920153 -4.9808230441792025 -5.7879680272909964 -6.3643649901440158 -6.6870348047551094 -6.7431136438592176 -6.5303658211082647 -6.0572729208307585 -5.3426956640297796 -4.4151219909550576 -3.3115313368240824 -2.0759203784353635 -0.75754902550400749 0.59102341649001511 1.9160336199508117 3.1646576093779073 4.2871166865736887 5.2386619502548086 5.9813582935330212 6.4855967569156618 6.7312749440841575 6.7085984409984487 6.4184712882767192 5.8724599399488095 5.0923321454341108 4.1091891380643011 2.9622257270560501 1.6971677241539129 0.36444899981221751 -0.98279915606666046 -2.290866210995242 -3.5076036593378279 -4.5845040186660393 -5.4786346700090522 -6.1543494458902668 -6.5847097305365834 -6.7525584174795572 -6.651203909247938 -6.284686890242269 -5.6676192373989789
 2.7852657987332634 1.8679591952287056 0.87618295329649087 -0.1505239380284582 -1.1712299149499661 -2.1452426511921452 -3.0337313326359512 -3.8012747193403875 -4.4172732786007662 -4.8571690917552415 -5.1034249009048587 -5.1462232640439618 -4.9838579454922414 -4.6228019381269645 -4.0774494055836632 -3.3695418323754094 -2.5273012595144828 -1.5843051607970284 -0.57814781488264488 0.4510584599601864 1.4622824574016771 2.4152098677657041 3.2718504823373857 3.9980527430995298 4.5648652575793038 4.9496909995047211 5.1371881809330722 5.1198818809223763 4.8984620470408737 4.4817559893347285 3.8863764633326792 3.1360593719076824 2.2607174897323521 1.2952479353479751 0.27814093317249522 -0.750054670284097 -1.7483479609708465 -2.676940135684732 -3.4988111547619614 -4.1811956142358984 -4.696888999096009 -5.0253322414525057 -5.153431345695215 -5.0760794047780857 -4.7963601964873117 -4.3254252429524485
 1.8099486996773817 1.2138555386678853 0.56936978787436121 -0.097814939611448382 -0.7611000941278403 -1.3940425896815902 -1.971409006340517 -2.4701815670575162 -2.8704757838046326 -3.1563331893616082 -3.3163575510440939 -3.3441692025378837 -3.2386593810626612 -3.0040344302451487 -2.6496481064725925 -2.1896286741430915 -1.6423156563483561 -1.02952869596176 -0.37569767533284348 0.29311122602902617 0.95023470777507435 1.5694753303611555 2.1261459242915457 2.5980537896618818 2.9663854490712325 3.2164566815967124 3.3382979363429417 3.3270517869754985 3.1831665819803874 2.9123785704247416 2.5254832158083032 2.0379048150007315 1.469081580199608 0.84169069875093472 0.18074426525165627 -0.48740787173169103 -1.1361285949735787 -1.7395554563949813 -2.2736317312545982 -2.7170654838489168 -3.0521784097981328 -3.2656106142546442 -3.3488532287510333 -3.2985876329345927 -3.1168177574882612 -2.8107901937380753
